"drug","target"
"DB03247","BE0003028"
"DB03247","BE0003029"
"DB03247","BE0003030"
"DB03247","BE0003031"
"DB03247","BE0003032"
"DB03247","BE0003033"
"DB03247","BE0003034"
"DB03247","BE0003035"
"DB03247","BE0003036"
"DB03247","BE0003037"
"DB03247","BE0003038"
"DB03247","BE0003039"
"DB03247","BE0003040"
"DB03247","BE0003041"
"DB03247","BE0003042"
"DB03247","BE0003043"
"DB03247","BE0004105"
"DB03247","BE0004577"
"DB03247","BE0004614"
"DB03248","BE0001253"
"DB03250","BE0000916"
"DB03251","BE0001739"
"DB03252","BE0001806"
"DB03252","BE0001844"
"DB03253","BE0000854"
"DB03254","BE0002707"
"DB03255","BE0001229"
"DB03255","BE0001248"
"DB03255","BE0001346"
"DB03256","BE0000822"
"DB03256","BE0002961"
"DB03256","BE0001692"
"DB03256","BE0001753"
"DB03256","BE0001788"
"DB03257","BE0001667"
"DB03258","BE0001442"
"DB03258","BE0001489"
"DB03258","BE0001782"
"DB03258","BE0001665"
"DB03259","BE0001308"
"DB03260","BE0003044"
"DB03262","BE0000322"
"DB03264","BE0001723"
"DB03264","BE0003045"
"DB03267","BE0000906"
"DB03268","BE0000838"
"DB03270","BE0000322"
"DB03271","BE0000005"
"DB03271","BE0000121"
"DB03271","BE0001708"
"DB03273","BE0001684"
"DB03274","BE0001438"
"DB03276","BE0000917"
"DB03277","BE0004457"
"DB03277","BE0003046"
"DB03278","BE0001741"
"DB03279","BE0000144"
"DB03280","BE0001403"
"DB03280","BE0001218"
"DB03280","BE0001221"
"DB03280","BE0001929"
"DB03280","BE0001932"
"DB03283","BE0000426"
"DB03283","BE0002483"
"DB03284","BE0002584"
"DB03286","BE0000916"
"DB03288","BE0000007"
"DB03292","BE0004590"
"DB03294","BE0000322"
"DB03296","BE0002533"
"DB03297","BE0002128"
"DB03297","BE0001377"
"DB03297","BE0001917"
"DB03297","BE0001038"
"DB03297","BE0003047"
"DB03297","BE0003048"
"DB03297","BE0004453"
"DB03298","BE0000838"
"DB03299","BE0002494"
"DB03300","BE0003049"
"DB03301","BE0001248"
"DB03304","BE0001405"
"DB03305","BE0000263"
"DB03306","BE0000838"
"DB03307","BE0001072"
"DB03308","BE0001346"
"DB03309","BE0001264"
"DB03309","BE0001890"
"DB03309","BE0001802"
"DB03309","BE0001919"
"DB03309","BE0003050"
"DB03309","BE0004484"
"DB03310","BE0000648"
"DB03310","BE0001189"
"DB03311","BE0000623"
"DB03312","BE0001403"
"DB03313","BE0003624"
"DB03313","BE0004335"
"DB03313","BE0004643"
"DB03313","BE0004644"
"DB03313","BE0004290"
"DB03313","BE0001349"
"DB03314","BE0000807"
"DB03314","BE0003844"
"DB03315","BE0001634"
"DB03315","BE0001572"
"DB03316","BE0001397"
"DB03316","BE0000999"
"DB03316","BE0001842"
"DB03316","BE0004452"
"DB03316","BE0004506"
"DB03317","BE0002793"
"DB03317","BE0001009"
"DB03317","BE0002564"
"DB03317","BE0001870"
"DB03317","BE0002913"
"DB03317","BE0001718"
"DB03317","BE0001727"
"DB03317","BE0001749"
"DB03317","BE0001770"
"DB03317","BE0001802"
"DB03317","BE0002028"
"DB03317","BE0002872"
"DB03317","BE0002886"
"DB03317","BE0002904"
"DB03317","BE0002916"
"DB03317","BE0003051"
"DB03317","BE0003052"
"DB03317","BE0003053"
"DB03317","BE0003054"
"DB03317","BE0003055"
"DB03317","BE0003056"
"DB03317","BE0003057"
"DB03317","BE0003058"
"DB03319","BE0000829"
"DB03320","BE0002838"
"DB03321","BE0001667"
"DB03323","BE0001243"
"DB03323","BE0002540"
"DB03323","BE0001996"
"DB03323","BE0004457"
"DB03323","BE0001698"
"DB03323","BE0001847"
"DB03323","BE0002951"
"DB03323","BE0001639"
"DB03323","BE0003046"
"DB03325","BE0002031"
"DB03326","BE0003317"
"DB03327","BE0001344"
"DB03328","BE0002204"
"DB03329","BE0000939"
"DB03330","BE0000962"
"DB03331","BE0000720"
"DB03332","BE0000263"
"DB03333","BE0000322"
"DB03335","BE0001234"
"DB03336","BE0002089"
"DB03337","BE0001739"
"DB03338","BE0001007"
"DB03338","BE0000695"
"DB03340","BE0001606"
"DB03341","BE0004584"
"DB03342","BE0001930"
"DB03343","BE0002001"
"DB03344","BE0004433"
"DB03345","BE0000181"
"DB03345","BE0000962"
"DB03345","BE0001248"
"DB03345","BE0000952"
"DB03345","BE0002666"
"DB03345","BE0001552"
"DB03345","BE0002066"
"DB03345","BE0003059"
"DB03345","BE0004493"
"DB03345","BE0004637"
"DB03346","BE0000951"
"DB03347","BE0001535"
"DB03347","BE0004036"
"DB03348","BE0000426"
"DB03349","BE0000487"
"DB03349","BE0001473"
"DB03350","BE0001922"
"DB03350","BE0001931"
"DB03351","BE0000330"
"DB03352","BE0001321"
"DB03352","BE0001876"
"DB03352","BE0002377"
"DB03353","BE0001668"
"DB03354","BE0000916"
"DB03355","BE0001579"
"DB03355","BE0001923"
"DB03358","BE0001402"
"DB03359","BE0000426"
"DB03360","BE0002848"
"DB03361","BE0001531"
"DB03364","BE0001323"
"DB03365","BE0001072"
"DB03367","BE0001198"
"DB03368","BE0001116"
"DB03369","BE0001638"
"DB03370","BE0002214"
"DB03371","BE0002706"
"DB03372","BE0001029"
"DB03373","BE0001739"
"DB03374","BE0001739"
"DB03374","BE0003761"
"DB03374","BE0003762"
"DB03374","BE0004371"
"DB03374","BE0004372"
"DB03374","BE0004373"
"DB03376","BE0000188"
"DB03379","BE0003844"
"DB03380","BE0003476"
"DB03380","BE0004370"
"DB03381","BE0001200"
"DB03381","BE0004476"
"DB03382","BE0002148"
"DB03382","BE0002390"
"DB03382","BE0001513"
"DB03382","BE0002597"
"DB03382","BE0003065"
"DB03382","BE0003066"
"DB03382","BE0003067"
"DB03383","BE0000916"
"DB03384","BE0001826"
"DB03385","BE0000322"
"DB03385","BE0003626"
"DB03385","BE0004467"
"DB03388","BE0001729"
"DB03389","BE0004338"
"DB03389","BE0001329"
"DB03389","BE0001339"
"DB03389","BE0001416"
"DB03389","BE0001847"
"DB03389","BE0002739"
"DB03389","BE0002844"
"DB03389","BE0003070"
"DB03389","BE0003072"
"DB03389","BE0002940"
"DB03389","BE0002766"
"DB03389","BE0002828"
"DB03389","BE0003068"
"DB03389","BE0003069"
"DB03389","BE0003071"
"DB03389","BE0003073"
"DB03390","BE0001102"
"DB03392","BE0000916"
"DB03393","BE0001014"
"DB03395","BE0000270"
"DB03396","BE0001534"
"DB03397","BE0001521"
"DB03397","BE0002025"
"DB03397","BE0001429"
"DB03397","BE0004629"
"DB03397","BE0001901"
"DB03397","BE0001252"
"DB03397","BE0003075"
"DB03397","BE0004519"
"DB03399","BE0004467"
"DB03400","BE0001389"
"DB03401","BE0004593"
"DB03401","BE0001627"
"DB03401","BE0002654"
"DB03401","BE0004452"
"DB03401","BE0004490"
"DB03401","BE0004516"
"DB03401","BE0004522"
"DB03403","BE0000637"
"DB03403","BE0001303"
"DB03403","BE0001480"
"DB03403","BE0001522"
"DB03403","BE0002020"
"DB03403","BE0001748"
"DB03403","BE0001617"
"DB03403","BE0002073"
"DB03404","BE0004467"
"DB03405","BE0003417"
"DB03408","BE0000185"
"DB03410","BE0001226"
"DB03411","BE0001576"
"DB03413","BE0001318"
"DB03413","BE0001364"
"DB03413","BE0001205"
"DB03413","BE0003078"
"DB03413","BE0003079"
"DB03414","BE0003505"
"DB03415","BE0001745"
"DB03416","BE0001327"
"DB03417","BE0001739"
"DB03419","BE0000960"
"DB03419","BE0004582"
"DB03419","BE0001918"
"DB03419","BE0001925"
"DB03419","BE0002034"
"DB03419","BE0003080"
"DB03419","BE0003081"
"DB03420","BE0001667"
"DB03421","BE0001477"
"DB03423","BE0001915"
"DB03424","BE0001680"
"DB03424","BE0001395"
"DB03425","BE0000826"
"DB03428","BE0001072"
"DB03428","BE0000890"
"DB03428","BE0001082"
"DB03429","BE0000599"
"DB03430","BE0004111"
"DB03433","BE0001652"
"DB03434","BE0001547"
"DB03434","BE0001920"
"DB03434","BE0001926"
"DB03435","BE0000637"
"DB03435","BE0001242"
"DB03435","BE0001400"
"DB03435","BE0001419"
"DB03435","BE0001334"
"DB03435","BE0000214"
"DB03435","BE0001428"
"DB03435","BE0004629"
"DB03435","BE0001901"
"DB03435","BE0004501"
"DB03435","BE0001872"
"DB03435","BE0001933"
"DB03435","BE0001934"
"DB03435","BE0002617"
"DB03435","BE0004498"
"DB03436","BE0001379"
"DB03437","BE0001358"
"DB03439","BE0002639"
"DB03439","BE0001671"
"DB03440","BE0001563"
"DB03441","BE0003753"
"DB03442","BE0001240"
"DB03443","BE0001739"
"DB03444","BE0001065"
"DB03445","BE0002015"
"DB03446","BE0001477"
"DB03447","BE0003317"
"DB03448","BE0003317"
"DB03448","BE0001924"
"DB03449","BE0000005"
"DB03449","BE0000067"
"DB03450","BE0001349"
"DB03450","BE0001755"
"DB03451","BE0000779"
"DB03452","BE0001914"
"DB03453","BE0001029"
"DB03454","BE0001308"
"DB03455","BE0001029"
"DB03456","BE0003417"
"DB03459","BE0002227"
"DB03459","BE0001928"
"DB03461","BE0000595"
"DB03461","BE0000617"
"DB03461","BE0000008"
"DB03461","BE0000067"
"DB03461","BE0000126"
"DB03461","BE0000194"
"DB03461","BE0000329"
"DB03461","BE0000330"
"DB03461","BE0000400"
"DB03461","BE0000574"
"DB03461","BE0000578"
"DB03461","BE0000589"
"DB03461","BE0000592"
"DB03461","BE0000604"
"DB03461","BE0000622"
"DB03461","BE0000747"
"DB03461","BE0002364"
"DB03461","BE0004352"
"DB03461","BE0001185"
"DB03461","BE0001239"
"DB03461","BE0001249"
"DB03461","BE0001251"
"DB03461","BE0001296"
"DB03461","BE0002651"
"DB03461","BE0001555"
"DB03461","BE0002010"
"DB03461","BE0002691"
"DB03461","BE0002717"
"DB03461","BE0001439"
"DB03461","BE0001467"
"DB03461","BE0004353"
"DB03461","BE0000909"
"DB03461","BE0001892"
"DB03461","BE0003983"
"DB03461","BE0000869"
"DB03461","BE0001903"
"DB03461","BE0001089"
"DB03461","BE0001961"
"DB03461","BE0002962"
"DB03461","BE0002963"
"DB03461","BE0002988"
"DB03461","BE0004480"
"DB03461","BE0001681"
"DB03461","BE0001927"
"DB03461","BE0002069"
"DB03461","BE0002072"
"DB03461","BE0002574"
"DB03461","BE0002618"
"DB03461","BE0003011"
"DB03461","BE0003118"
"DB03461","BE0003119"
"DB03461","BE0003120"
"DB03461","BE0003121"
"DB03461","BE0003122"
"DB03461","BE0003123"
"DB03461","BE0003124"
"DB03461","BE0003125"
"DB03461","BE0003126"
"DB03461","BE0003127"
"DB03461","BE0003795"
"DB03462","BE0001969"
"DB03462","BE0001995"
"DB03463","BE0001248"
"DB03464","BE0002027"
"DB03465","BE0004460"
"DB03466","BE0000144"
"DB03467","BE0004096"
"DB03468","BE0000865"
"DB03469","BE0001718"
"DB03469","BE0001802"
"DB03470","BE0001551"
"DB03471","BE0001640"
"DB03472","BE0002015"
"DB03472","BE0002029"
"DB03473","BE0002514"
"DB03475","BE0001930"
"DB03476","BE0000895"
"DB03477","BE0000262"
"DB03478","BE0003362"
"DB03479","BE0000916"
"DB03480","BE0000382"
"DB03481","BE0001722"
"DB03482","BE0001543"
"DB03483","BE0000623"
"DB03484","BE0004149"
"DB03485","BE0000994"
"DB03485","BE0001678"
"DB03486","BE0001746"
"DB03487","BE0003751"
"DB03487","BE0002023"
"DB03488","BE0001334"
"DB03489","BE0003107"
"DB03490","BE0001072"
"DB03491","BE0003106"
"DB03492","BE0001337"
"DB03493","BE0001402"
"DB03494","BE0001739"
"DB03495","BE0002639"
"DB03496","BE0000767"
"DB03496","BE0000916"
"DB03496","BE0001072"
"DB03496","BE0000890"
"DB03496","BE0001082"
"DB03496","BE0001913"
"DB03496","BE0002216"
"DB03496","BE0002207"
"DB03496","BE0002212"
"DB03496","BE0002224"
"DB03498","BE0001896"
"DB03499","BE0000148"
"DB03499","BE0002562"
"DB03499","BE0001750"
"DB03499","BE0004459"
"DB03499","BE0001914"
"DB03499","BE0001588"
"DB03500","BE0001503"
"DB03501","BE0000259"
"DB03501","BE0000214"
"DB03502","BE0001681"
"DB03503","BE0001667"
"DB03504","BE0001120"
"DB03505","BE0001405"
"DB03506","BE0000115"
"DB03507","BE0001139"
"DB03509","BE0001717"
"DB03510","BE0002231"
"DB03510","BE0002700"
"DB03512","BE0003317"
"DB03515","BE0001607"
"DB03515","BE0001236"
"DB03516","BE0002204"
"DB03516","BE0003539"
"DB03516","BE0000960"
"DB03517","BE0001301"
"DB03518","BE0001856"
"DB03519","BE0000306"
"DB03522","BE0001613"
"DB03523","BE0000382"
"DB03524","BE0001496"
"DB03525","BE0000838"
"DB03526","BE0000322"
"DB03528","BE0002011"
"DB03530","BE0001358"
"DB03530","BE0001655"
"DB03531","BE0004141"
"DB03532","BE0001813"
"DB03533","BE0001668"
"DB03534","BE0002006"
"DB03535","BE0002148"
"DB03535","BE0004419"
"DB03536","BE0001292"
"DB03536","BE0001504"
"DB03539","BE0001058"
"DB03540","BE0001246"
"DB03541","BE0000220"
"DB03541","BE0000324"
"DB03541","BE0001501"
"DB03541","BE0001438"
"DB03541","BE0003983"
"DB03541","BE0003128"
"DB03542","BE0001152"
"DB03543","BE0001549"
"DB03543","BE0001558"
"DB03544","BE0001803"
"DB03544","BE0002076"
"DB03546","BE0000882"
"DB03548","BE0001326"
"DB03549","BE0001668"
"DB03551","BE0000250"
"DB03551","BE0001576"
"DB03552","BE0000614"
"DB03553","BE0001217"
"DB03553","BE0002016"
"DB03553","BE0003129"
"DB03554","BE0000960"
"DB03555","BE0001739"
"DB03556","BE0003074"
"DB03556","BE0003130"
"DB03557","BE0000623"
"DB03558","BE0001438"
"DB03559","BE0000360"
"DB03559","BE0000465"
"DB03561","BE0001739"
"DB03562","BE0001980"
"DB03563","BE0001466"
"DB03564","BE0001225"
"DB03564","BE0003131"
"DB03565","BE0003997"
"DB03566","BE0001979"
"DB03566","BE0001953"
"DB03566","BE0002032"
"DB03568","BE0002180"
"DB03568","BE0002742"
"DB03568","BE0001647"
"DB03569","BE0001416"
"DB03570","BE0001337"
"DB03570","BE0001562"
"DB03570","BE0004567"
"DB03571","BE0001289"
"DB03572","BE0002214"
"DB03573","BE0001292"
"DB03573","BE0001504"
"DB03574","BE0001326"
"DB03575","BE0000641"
"DB03575","BE0000156"
"DB03576","BE0002839"
"DB03577","BE0001102"
"DB03579","BE0001344"
"DB03579","BE0001512"
"DB03579","BE0003132"
"DB03581","BE0001199"
"DB03581","BE0001423"
"DB03582","BE0001871"
"DB03583","BE0001072"
"DB03584","BE0001219"
"DB03584","BE0001335"
"DB03584","BE0002490"
"DB03585","BE0003768"
"DB03586","BE0001920"
"DB03587","BE0003997"
"DB03588","BE0000939"
"DB03589","BE0000148"
"DB03590","BE0001538"
"DB03590","BE0001593"
"DB03591","BE0000838"
"DB03592","BE0001974"
"DB03592","BE0003133"
"DB03593","BE0001215"
"DB03594","BE0000322"
"DB03595","BE0001739"
"DB03596","BE0000322"
"DB03597","BE0000812"
"DB03597","BE0000182"
"DB03597","BE0003134"
"DB03598","BE0000322"
"DB03600","BE0000801"
"DB03600","BE0001854"
"DB03600","BE0002397"
"DB03600","BE0004038"
"DB03600","BE0004040"
"DB03602","BE0000962"
"DB03602","BE0002281"
"DB03603","BE0002036"
"DB03604","BE0000315"
"DB03605","BE0001478"
"DB03606","BE0000487"
"DB03606","BE0001287"
"DB03608","BE0000351"
"DB03608","BE0000907"
"DB03608","BE0003959"
"DB03608","BE0001739"
"DB03609","BE0000250"
"DB03611","BE0000407"
"DB03612","BE0000377"
"DB03613","BE0002496"
"DB03613","BE0002575"
"DB03614","BE0001615"
"DB03616","BE0002101"
"DB03621","BE0000695"
"DB03622","BE0001182"
"DB03623","BE0001097"
"DB03624","BE0001271"
"DB03625","BE0002010"
"DB03626","BE0001184"
"DB03627","BE0001246"
"DB03628","BE0000838"
"DB03629","BE0001217"
"DB03631","BE0001222"
"DB03632","BE0001058"
"DB03632","BE0003135"
"DB03633","BE0003997"
"DB03633","BE0001432"
"DB03635","BE0003136"
"DB03635","BE0000946"
"DB03636","BE0001182"
"DB03637","BE0001583"
"DB03639","BE0001149"
"DB03640","BE0001568"
"DB03641","BE0003137"
"DB03642","BE0003417"
"DB03643","BE0002128"
"DB03643","BE0001739"
"DB03644","BE0001548"
"DB03645","BE0004460"
"DB03647","BE0001729"
"DB03648","BE0002810"
"DB03649","BE0001575"
"DB03650","BE0001277"
"DB03651","BE0002499"
"DB03652","BE0002671"
"DB03652","BE0002672"
"DB03654","BE0001233"
"DB03654","BE0001977"
"DB03655","BE0001667"
"DB03657","BE0000916"
"DB03658","BE0001358"
"DB03660","BE0001248"
"DB03660","BE0000854"
"DB03660","BE0002747"
"DB03660","BE0001936"
"DB03661","BE0001304"
"DB03661","BE0000558"
"DB03661","BE0000623"
"DB03661","BE0001705"
"DB03661","BE0001497"
"DB03661","BE0001970"
"DB03661","BE0002135"
"DB03661","BE0002760"
"DB03661","BE0003138"
"DB03661","BE0003139"
"DB03661","BE0003140"
"DB03661","BE0003141"
"DB03661","BE0003142"
"DB03661","BE0003143"
"DB03661","BE0003144"
"DB03662","BE0001217"
"DB03663","BE0001072"
"DB03664","BE0000637"
"DB03666","BE0001218"
"DB03666","BE0001221"
"DB03667","BE0000017"
"DB03668","BE0001677"
"DB03669","BE0001248"
"DB03670","BE0000623"
"DB03672","BE0002180"
"DB03673","BE0000753"
"DB03674","BE0000322"
"DB03674","BE0001705"
"DB03674","BE0004519"
"DB03674","BE0001773"
"DB03676","BE0001210"
"DB03676","BE0003145"
"DB03677","BE0000950"
"DB03679","BE0001870"
"DB03680","BE0000148"
"DB03680","BE0000328"
"DB03683","BE0000058"
"DB03685","BE0000259"
"DB03685","BE0001501"
"DB03685","BE0004582"
"DB03685","BE0001419"
"DB03685","BE0001634"
"DB03685","BE0004501"
"DB03685","BE0004434"
"DB03685","BE0001788"
"DB03685","BE0002034"
"DB03685","BE0001938"
"DB03685","BE0001956"
"DB03685","BE0001963"
"DB03685","BE0001973"
"DB03686","BE0000814"
"DB03687","BE0001303"
"DB03687","BE0001661"
"DB03687","BE0001574"
"DB03688","BE0001630"
"DB03690","BE0001505"
"DB03691","BE0001292"
"DB03691","BE0001504"
"DB03692","BE0002041"
"DB03693","BE0003334"
"DB03695","BE0000330"
"DB03696","BE0001466"
"DB03697","BE0000322"
"DB03698","BE0001961"
"DB03699","BE0001297"
"DB03700","BE0001346"
"DB03702","BE0003758"
"DB03703","BE0000400"
"DB03704","BE0000009"
"DB03705","BE0003133"
"DB03706","BE0000812"
"DB03707","BE0000263"
"DB03707","BE0000067"
"DB03708","BE0003094"
"DB03708","BE0003166"
"DB03709","BE0000211"
"DB03709","BE0001578"
"DB03709","BE0002976"
"DB03710","BE0000067"
"DB03711","BE0004320"
"DB03712","BE0000838"
"DB03714","BE0000623"
"DB03715","BE0001882"
"DB03716","BE0003167"
"DB03717","BE0001339"
"DB03719","BE0001165"
"DB03721","BE0002705"
"DB03721","BE0001074"
"DB03721","BE0001159"
"DB03721","BE0001263"
"DB03721","BE0004482"
"DB03721","BE0001496"
"DB03721","BE0001947"
"DB03721","BE0003169"
"DB03721","BE0004592"
"DB03721","BE0001667"
"DB03721","BE0000912"
"DB03721","BE0001978"
"DB03721","BE0001992"
"DB03721","BE0002857"
"DB03721","BE0003168"
"DB03721","BE0003170"
"DB03722","BE0001717"
"DB03723","BE0002493"
"DB03723","BE0001971"
"DB03725","BE0000906"
"DB03726","BE0003317"
"DB03727","BE0001629"
"DB03728","BE0003171"
"DB03729","BE0000895"
"DB03730","BE0002666"
"DB03731","BE0000286"
"DB03731","BE0000758"
"DB03732","BE0001241"
"DB03733","BE0001234"
"DB03734","BE0002036"
"DB03735","BE0002011"
"DB03736","BE0000270"
"DB03737","BE0001072"
"DB03738","BE0003043"
"DB03739","BE0001857"
"DB03740","BE0000426"
"DB03740","BE0000221"
"DB03740","BE0002815"
"DB03740","BE0002736"
"DB03740","BE0000978"
"DB03740","BE0001648"
"DB03740","BE0001978"
"DB03740","BE0001989"
"DB03740","BE0002816"
"DB03741","BE0002742"
"DB03742","BE0000123"
"DB03744","BE0000007"
"DB03746","BE0001819"
"DB03747","BE0001153"
"DB03747","BE0003173"
"DB03748","BE0001553"
"DB03749","BE0001120"
"DB03750","BE0001217"
"DB03750","BE0002742"
"DB03750","BE0001936"
"DB03751","BE0002493"
"DB03751","BE0002627"
"DB03751","BE0002995"
"DB03751","BE0001740"
"DB03751","BE0002590"
"DB03752","BE0000017"
"DB03753","BE0000017"
"DB03754","BE0000101"
"DB03754","BE0000163"
"DB03754","BE0001790"
"DB03754","BE0001966"
"DB03754","BE0001496"
"DB03754","BE0001770"
"DB03754","BE0001746"
"DB03754","BE0001731"
"DB03754","BE0002074"
"DB03754","BE0002580"
"DB03754","BE0003174"
"DB03754","BE0003175"
"DB03754","BE0004510"
"DB03755","BE0001492"
"DB03757","BE0003758"
"DB03758","BE0000065"
"DB03758","BE0001165"
"DB03758","BE0001898"
"DB03758","BE0004330"
"DB03758","BE0004331"
"DB03759","BE0000829"
"DB03760","BE0000065"
"DB03760","BE0002302"
"DB03760","BE0001692"
"DB03760","BE0004330"
"DB03761","BE0001501"
"DB03761","BE0001409"
"DB03761","BE0001438"
"DB03763","BE0001676"
"DB03765","BE0003317"
"DB03766","BE0002652"
"DB03766","BE0001344"
"DB03766","BE0002742"
"DB03766","BE0001985"
"DB03767","BE0001646"
"DB03768","BE0000787"
"DB03769","BE0001684"
"DB03771","BE0001553"
"DB03772","BE0000214"
"DB03773","BE0002639"
"DB03773","BE0001734"
"DB03773","BE0002844"
"DB03775","BE0001271"
"DB03775","BE0001731"
"DB03775","BE0004052"
"DB03777","BE0001277"
"DB03777","BE0001193"
"DB03777","BE0003889"
"DB03779","BE0001955"
"DB03780","BE0001405"
"DB03781","BE0000702"
"DB03782","BE0000895"
"DB03783","BE0000017"
"DB03784","BE0001640"
"DB03785","BE0001856"
"DB03788","BE0000315"
"DB03790","BE0001988"
"DB03791","BE0001598"
"DB03792","BE0003317"
"DB03793","BE0000907"
"DB03793","BE0001413"
"DB03793","BE0001477"
"DB03793","BE0001631"
"DB03793","BE0002742"
"DB03793","BE0004141"
"DB03793","BE0003031"
"DB03793","BE0001658"
"DB03793","BE0001660"
"DB03793","BE0001710"
"DB03793","BE0001976"
"DB03793","BE0002046"
"DB03793","BE0003176"
"DB03793","BE0003177"
"DB03793","BE0003178"
"DB03795","BE0001744"
"DB03796","BE0002887"
"DB03796","BE0000256"
"DB03796","BE0001200"
"DB03796","BE0004171"
"DB03796","BE0004538"
"DB03796","BE0003957"
"DB03796","BE0003179"
"DB03796","BE0003180"
"DB03796","BE0003181"
"DB03796","BE0003182"
"DB03796","BE0003601"
"DB03798","BE0001501"
"DB03798","BE0003183"
"DB03799","BE0002012"
"DB03799","BE0001537"
"DB03800","BE0000324"
"DB03800","BE0001501"
"DB03800","BE0001400"
"DB03800","BE0001409"
"DB03800","BE0001318"
"DB03800","BE0001364"
"DB03800","BE0001438"
"DB03800","BE0003128"
"DB03801","BE0001274"
"DB03801","BE0001072"
"DB03801","BE0001258"
"DB03801","BE0001778"
"DB03801","BE0001344"
"DB03801","BE0002666"
"DB03801","BE0001452"
"DB03801","BE0001492"
"DB03801","BE0001535"
"DB03801","BE0001538"
"DB03801","BE0001801"
"DB03801","BE0001641"
"DB03801","BE0001806"
"DB03801","BE0002483"
"DB03801","BE0001715"
"DB03801","BE0001725"
"DB03801","BE0001733"
"DB03801","BE0001775"
"DB03801","BE0003184"
"DB03802","BE0000123"
"DB03803","BE0002050"
"DB03804","BE0001403"
"DB03805","BE0000382"
"DB03807","BE0000487"
"DB03808","BE0003959"
"DB03809","BE0001120"
"DB03811","BE0001751"
"DB03811","BE0001795"
"DB03813","BE0001829"
"DB03814","BE0002180"
"DB03814","BE0000426"
"DB03814","BE0000520"
"DB03814","BE0000259"
"DB03814","BE0000329"
"DB03814","BE0000540"
"DB03814","BE0000814"
"DB03814","BE0001302"
"DB03814","BE0001423"
"DB03814","BE0002025"
"DB03814","BE0002057"
"DB03814","BE0002707"
"DB03814","BE0002709"
"DB03814","BE0001865"
"DB03814","BE0001902"
"DB03814","BE0001799"
"DB03814","BE0001911"
"DB03814","BE0001038"
"DB03814","BE0002802"
"DB03814","BE0001844"
"DB03814","BE0003028"
"DB03814","BE0001920"
"DB03814","BE0001495"
"DB03814","BE0002075"
"DB03814","BE0002626"
"DB03814","BE0002762"
"DB03814","BE0003186"
"DB03814","BE0003187"
"DB03814","BE0003188"
"DB03814","BE0003189"
"DB03814","BE0003190"
"DB03814","BE0003191"
"DB03814","BE0003192"
"DB03814","BE0003193"
"DB03814","BE0003194"
"DB03814","BE0004481"
"DB03814","BE0004634"
"DB03814","BE0004638"
"DB03814","BE0004641"
"DB03815","BE0001783"
"DB03816","BE0001537"
"DB03817","BE0002838"
"DB03818","BE0001438"
